"nbhd","decile","cutoff","predicted","actual","n","median_sales_ratio","r","spearmans","cod","prd","prb","clapp","gini","ci","ki","mki","accuracy","uniformity","vertical_equity","boro"
"All","All",NA,"unlogpred","grosscon",9750,0.9917,0.984427384349198,0.988468997356263,5.74589698997089,1.00989893745285,-0.00589118056187546,1.00994328852535,0.452008698806026,0.446026147049577,-0.00598255175644946,0.986764520744286,TRUE,TRUE,TRUE,NA
"1010","1","$680,152","unlogpred","grosscon",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"1010","2","$741,000","unlogpred","grosscon",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"1010","3","$1,009,600","unlogpred","grosscon",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"1010","4","$1,095,000","unlogpred","grosscon",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"1010","5","$1,185,000","unlogpred","grosscon",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"1010","6","$1,207,000","unlogpred","grosscon",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"1010","7","$1,276,000","unlogpred","grosscon",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"1010","8","$1,432,000","unlogpred","grosscon",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"1010","9","$1,564,000","unlogpred","grosscon",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"1010","10","$2,000,000","unlogpred","grosscon",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"1030","1","$965,467","unlogpred","grosscon",36,1.0244,0.831838392551057,0.834062799891946,4.62292910525798,1.00128157806599,0.0220959828048614,0.99067766694574,0.0820479951557681,0.076180494030584,-0.0058675011251841,0.928486965293367,TRUE,FALSE,TRUE,"1"
"1030","2","$1,094,771","unlogpred","grosscon",36,1.0008,0.306586070808744,0.246692290372084,4.68047047891646,1.00020327323566,0.427082264165261,0.639531682567622,0.0252043077193564,0.020755569214753,-0.00444873850460345,0.823492930091989,TRUE,FALSE,TRUE,"1"
"1030","3","$1,431,000","unlogpred","grosscon",36,1.0073,0.553656037123697,0.663006757794527,4.32898174722756,0.999350843800465,0.328287491404409,0.723687535912896,0.037930940130396,0.044248795616972,0.00631785548657603,1.16656205896445,TRUE,FALSE,TRUE,"1"
"1030","4","$1,800,000","unlogpred","grosscon",36,0.9998,0.487615077751907,0.589995227860932,5.47855403762128,1.0002066785524,0.258316504844637,0.814159315704845,0.0440397539037731,0.0420275552487867,-0.00201219865498636,0.954309493659228,TRUE,TRUE,TRUE,"1"
"1030","5","$2,175,000","unlogpred","grosscon",36,0.9897,0.174734788276196,0.107722074509828,6.40676027184746,1.00037976857861,0.61692241404006,0.56668796167039,0.0265349133825692,0.0205580268788381,-0.0059768865037311,0.774753871717655,TRUE,TRUE,TRUE,"1"
"1030","6","$2,534,000","unlogpred","grosscon",36,0.9856,0.533496526398711,0.469124943786103,4.98195607988372,0.999596454562116,0.327763196589299,0.70368983168463,0.0343533408130917,0.0375550943290147,0.00320175351592292,1.09320064483227,TRUE,FALSE,TRUE,"1"
"1030","7","$3,309,950","unlogpred","grosscon",36,0.9678,0.446680443269903,0.437314017683145,6.44135758658719,0.998714953137761,0.542325384137302,0.536739511570001,0.036058975988158,0.0468176645229976,0.0107586885348396,1.29836367339918,TRUE,TRUE,TRUE,"1"
"1030","8","$4,498,467","unlogpred","grosscon",36,1.0283,0.460337954790797,0.424966032394457,6.64760790906141,0.999098702805236,0.472006508962495,0.558163988523337,0.035551858805747,0.0438853809237215,0.00833352211797451,1.23440468087782,TRUE,TRUE,TRUE,"1"
"1030","9","$6,190,000","unlogpred","grosscon",36,0.9966,0.315431032255674,0.360803767602634,6.14835735472361,1.00412633914029,-0.0770083012319882,1.23602368600163,0.0529274392598577,0.0264938629063138,-0.0264335763535439,0.500569520778003,TRUE,TRUE,TRUE,"1"
"1030","10","$14,575,000","unlogpred","grosscon",35,0.9656,0.911427756402588,0.894255171948298,6.37596812687864,1.00398659599441,-0.00252481965412599,1.00489850020779,0.149845137963818,0.142958499450588,-0.00688663851322976,0.9540416285319,TRUE,TRUE,TRUE,"1"
"1040","1","$550,600","unlogpred","grosscon",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"1040","2","$679,200","unlogpred","grosscon",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"1040","3","$704,700","unlogpred","grosscon",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"1040","4","$1,186,000","unlogpred","grosscon",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"1040","5","$1,431,707","unlogpred","grosscon",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"1040","6","$1,683,481","unlogpred","grosscon",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"1040","7","$2,414,000","unlogpred","grosscon",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"1040","8","$2,679,000","unlogpred","grosscon",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"1040","9","$3,150,000","unlogpred","grosscon",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"1040","10","$3,800,000","unlogpred","grosscon",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"1050","1","$1,560,000","unlogpred","grosscon",10,1.0511,0.875229118491302,0.882460973370064,4.81830411283764,0.994929215644498,0.213580097415955,0.808565528784118,0.0763245033112582,0.0976277060955665,0.0213032027843083,1.27911354624126,TRUE,FALSE,TRUE,"1"
"1050","2","$1,852,000","unlogpred","grosscon",10,0.9931,0.357510078258621,0.321583937534858,7.41045276139767,1.00300694214946,0.0425222624740615,0.935891703244289,0.0483156143996037,0.032460052404468,-0.0158555619951358,0.671833584397805,TRUE,TRUE,TRUE,"1"
"1050","3","$2,359,560","unlogpred","grosscon",10,1.0114,0.0584475953886775,0.196932742054693,5.24261848732397,1.00104374670151,0.444254654987776,0.485049225168923,0.021756159360784,0.0144971516637224,-0.00725900769706165,0.666347006533415,TRUE,TRUE,TRUE,"1"
"1050","4","$2,828,919","unlogpred","grosscon",10,0.9981,0.485318158464724,0.471877309682188,5.74511709426269,0.999050875248507,0.843022777136046,0.335766689213067,0.0148294664813429,0.0329275549343116,0.0180980884529687,2.22041399639954,TRUE,TRUE,TRUE,"1"
"1050","5","$3,175,000","unlogpred","grosscon",10,1.0015,0.011354951589791,0.0178861788617886,6.27044896481607,1.00140203526286,0.648589136194237,0.616910645591725,0.0240157546762951,0.00537513800105405,-0.0186406166752411,0.223817159756366,TRUE,TRUE,TRUE,"1"
"1050","6","$3,564,568","unlogpred","grosscon",10,0.9644,0.628474419386503,0.847778397471649,5.88597863802219,0.99892017705021,0.92160592275579,0.215695748245914,0.0111592140297782,0.046578953548577,0.0354197395187988,4.17403532401849,TRUE,TRUE,TRUE,"1"
"1050","7","$4,076,053","unlogpred","grosscon",10,1.0037,0.124995929263007,0.0429819669083473,5.16268486486357,1.0015246445937,0.434452546651302,0.458901403364319,0.0183782304141571,-0.00755140757171766,-0.0259296379858748,-0.4108887200533,TRUE,TRUE,TRUE,"1"
"1050","8","$4,863,000","unlogpred","grosscon",10,0.9862,0.788879381094196,0.669421487603306,4.29449962684206,0.997785829760425,0.429380473604961,0.613463632493175,0.0336593584158878,0.0513754277086344,0.0177160692927465,1.52633413488904,TRUE,FALSE,TRUE,"1"
"1050","9","$6,380,000","unlogpred","grosscon",9,1.0116,0.353443052353923,0.204201680672269,2.9248285384728,1.00062728380922,0.0306191804182887,0.841228837948385,0.0223773207058687,0.0120557165284032,-0.0103216041774655,0.538747095189167,TRUE,FALSE,TRUE,"1"
"1050","10","$12,257,528","unlogpred","grosscon",9,0.9805,0.93302422968049,1,3.55574677905723,1.00417327765174,-0.0125779526231926,1.08145363608727,0.178022521481354,0.175349418867913,-0.00267310261344081,0.984984469430061,TRUE,FALSE,TRUE,"1"
"1060","1","$767,000","unlogpred","grosscon",12,1.0078,0.0971945661497705,0.26059954031982,9.3856297313872,1.01280225280042,0.227210208445604,1.06094143560403,0.0738819086081818,0.0254719147317178,-0.048409993876464,0.344765250540604,TRUE,TRUE,TRUE,"1"
"1060","2","$900,000","unlogpred","grosscon",12,1.0077,0.501532953670901,0.479289940828402,4.7477873839896,0.999206855653103,0.749136123978997,0.293849233083928,0.0152790102953597,0.032677887858731,0.0173988775633713,2.13874375545486,TRUE,FALSE,TRUE,"1"
"1060","3","$1,000,200","unlogpred","grosscon",12,1.0121,0.119992070060042,0.250902122788244,2.93128627315539,1.00013159421887,0.608653975183511,0.515845465008219,0.0105676476850259,0.00833226434640499,-0.00223538333862091,0.788469165016885,TRUE,FALSE,TRUE,"1"
"1060","4","$1,167,000","unlogpred","grosscon",12,1.0211,0.399675498060555,0.371439087228561,7.87370012436052,0.998208928234775,0.783490737607921,0.378611514775027,0.0266292198823915,0.0484239402383569,0.0217947203559654,1.8184513272346,TRUE,TRUE,TRUE,"1"
"1060","5","$1,290,000","unlogpred","grosscon",12,0.9759,0.454087547967676,0.567108330266225,6.54128926754249,0.99930387161104,0.396903261604331,0.696544415531085,0.0436027167802483,0.0497837138488458,0.00618099706859754,1.14175715471467,TRUE,TRUE,TRUE,"1"
"1060","6","$1,500,000","unlogpred","grosscon",12,1.0124,0.416431791883289,0.532650448143406,4.25300835316127,0.999192065119287,0.601973885681393,0.655264718389804,0.0259934522465568,0.0283713137164997,0.00237786146994286,1.09147924821174,TRUE,FALSE,TRUE,"1"
"1060","7","$1,680,000","unlogpred","grosscon",12,0.9966,0.700378381266084,0.698914964039519,3.03789734533833,0.999340068972194,0.266408269340618,0.740655053892881,0.0329549980087614,0.0386630586618969,0.00570806065313552,1.17320773776463,TRUE,FALSE,TRUE,"1"
"1060","8","$2,026,000","unlogpred","grosscon",12,0.9762,0.0394355752883268,0.000307790800748547,5.72587587312266,1.00037949039154,1.3489733597411,0.340278916309162,0.00757070391216737,-0.00745557803871636,-0.0150262819508837,-0.984793240524704,TRUE,TRUE,TRUE,"1"
"1060","9","$2,507,000","unlogpred","grosscon",11,1.0184,0.81436099738105,0.529555927943025,4.92764837022515,0.997620422390781,0.452305654218697,0.559338057312369,0.0297550576364176,0.0474053901983949,0.0176503325619774,1.59318764485856,TRUE,FALSE,TRUE,"1"
"1060","10","$3,018,909","unlogpred","grosscon",11,0.9272,0.09432529556842,0.0162723121627231,7.4012475537832,1.00539939110331,-0.177776056850109,1.2667403530426,0.0471868039893194,0.00847213256414408,-0.0387146714251753,0.179544530417058,TRUE,TRUE,TRUE,"1"
"1070","1","$866,000","unlogpred","grosscon",6,1.0283,0.888752588214771,0.784489795918367,4.16017306643454,0.99799007668793,0.185108821975347,0.800730275267373,0.0524490159240639,0.0614741650065983,0.00902514908253445,1.17207470766661,TRUE,FALSE,TRUE,"1"
"1070","2","$933,000","unlogpred","grosscon",6,1.0263,0.241475025714841,0.101680672268908,3.09225974094612,1.00077783373586,-0.156812117137414,1.57654184519348,0.0195567017928759,0.00744979416412435,-0.0121069076287516,0.380933055227039,TRUE,FALSE,TRUE,"1"
"1070","3","$1,151,000","unlogpred","grosscon",5,0.9929,0.60292377254103,0.8,3.74096257001587,0.999344032877706,0.646780263318029,0.525709242336148,0.0130767920994382,0.0227608006844461,0.00968400858500793,1.74054925025718,TRUE,FALSE,TRUE,"1"
"1070","4","$1,332,000","unlogpred","grosscon",5,1.0115,0.749277478229893,0.673684210526316,4.10861202607259,0.998515985688721,0.579463861441402,0.381316816038218,0.0206790123456789,0.0481035141779504,0.0274245018322715,2.32619979009791,TRUE,FALSE,TRUE,"1"
"1070","5","$1,450,000","unlogpred","grosscon",5,0.9972,0.245924500696206,0.318421052631579,2.95685382570027,1.00083196999697,0.157702855296797,0.81487178939753,0.0227553118574367,0.0133693334155213,-0.00938597844191538,0.587525826904985,TRUE,FALSE,TRUE,"1"
"1070","6","$1,666,000","unlogpred","grosscon",5,0.9882,0.838254846674945,0.81,4.6410750152149,0.997981111824273,0.472366475575352,0.521842001330058,0.0277548085565343,0.0502268249426903,0.022472016386156,1.80966209298048,TRUE,FALSE,TRUE,"1"
"1070","7","$1,846,000","unlogpred","grosscon",5,1.0062,0.449036785770023,0.64,3.09753539355615,0.999580342506576,0.677644248544829,0.437158397206167,0.0134297520661157,0.0252900461731668,0.0118602941070511,1.88313574581735,TRUE,FALSE,TRUE,"1"
"1070","8","$2,118,109","unlogpred","grosscon",5,0.9538,0.758948352166297,0.444736842105263,4.38441940725,0.998761287494106,0.274351425705702,0.909887248569229,0.0354435281789604,0.0405460978086523,0.00510256962969198,1.14396336628589,TRUE,FALSE,TRUE,"1"
"1070","9","$2,524,000","unlogpred","grosscon",5,0.942,0.139051645223553,0.336111111111111,5.88069666747173,1.00279777088812,-0.0217850640132598,1.24527076074234,0.0332943333755438,0.0109644432212644,-0.0223298901542794,0.329318598981719,TRUE,TRUE,TRUE,"1"
"1070","10","$3,250,000","unlogpred","grosscon",5,0.9858,0.999243024057131,1,1.68347684900457,0.995001714751897,0.0186722170329684,0.996514425543714,0.207010335865609,0.21127812357655,0.00426778771094102,1.02061630252951,TRUE,FALSE,TRUE,"1"
"1080","1","$880,000","unlogpred","grosscon",7,1.0083,0.915631454701874,0.73469387755102,6.94120552195519,1.00536888815763,-0.0309742204602334,0.975670737546455,0.139906369018144,0.132063579295507,-0.00784278972263661,0.943942582616668,TRUE,TRUE,TRUE,"1"
"1080","2","$1,147,356","unlogpred","grosscon",6,1.0383,0.0125567888707329,0.00336134453781513,4.46231475595592,1.00005366168715,1.19807527902177,0.202155957865662,0.00564627745436101,0.0080545384291133,0.00240826097475229,1.42652189769602,TRUE,FALSE,TRUE,"1"
"1080","3","$1,380,000","unlogpred","grosscon",6,0.9988,0.497108407828374,0.36,1.31860983750838,0.999999135649077,0.276636501303953,0.601832612723068,0.00774554591042905,0.00911870820504257,0.00137316229461352,1.17728412051171,TRUE,FALSE,TRUE,"1"
"1080","4","$1,490,000","unlogpred","grosscon",6,1.0056,0.0899901840301466,0.0204081632653061,2.91359521354098,1.00018835470245,0.491165032845347,0.395337282650721,0.0105627022925742,0.00282725547888729,-0.00773544681368691,0.267664031473737,TRUE,FALSE,TRUE,"1"
"1080","5","$1,999,999","unlogpred","grosscon",6,1.0032,0.327685787224432,0.183673469387755,4.36985341260049,1.00020981666449,0.374835921569995,0.584775390569729,0.0204357051851921,0.0180752780266286,-0.00236042715856355,0.884494949541847,TRUE,FALSE,TRUE,"1"
"1080","6","$2,200,356","unlogpred","grosscon",6,0.9826,0.800335948763231,0.784489795918367,7.50573459024427,0.995150129114243,0.750167520623053,0.272922624398446,0.0249690124334963,0.0679498626639763,0.04298085023048,2.72136764899922,TRUE,TRUE,TRUE,"1"
"1080","7","$2,275,356","unlogpred","grosscon",6,1.0807,0.882859211543016,1,3.15401671808357,0.998705336942926,0.648156159971159,0.411273986809472,0.0155659772953047,0.0378251461561714,0.0222591688608667,2.42998852167032,TRUE,FALSE,TRUE,"1"
"1080","8","$2,450,356","unlogpred","grosscon",6,1.0162,0.198652523095951,0.595102040816327,2.52499333191285,1.00056988016595,-0.0137132553835316,0.489597417890874,0.0163805630106377,0.0129104350091086,-0.00347012800152902,0.788155755130303,TRUE,FALSE,TRUE,"1"
"1080","9","$2,745,356","unlogpred","grosscon",6,0.9806,0.798622939017895,0.595102040816327,2.49413779940557,0.999108887048034,0.27437887722753,0.751378873520653,0.0298470767008903,0.0365791386050685,0.00673206190417819,1.22555180099019,TRUE,FALSE,TRUE,"1"
"1080","10","$4,650,000","unlogpred","grosscon",6,0.971,0.723571160379764,0.36,6.82222379561043,1.00508667413692,0.037588713507682,0.906684112030538,0.142340452384443,0.139548258701678,-0.00279219368276515,0.980383695316467,TRUE,TRUE,TRUE,"1"
"1090","1","$654,000","unlogpred","grosscon",20,1.0197,0.312252033836637,0.459967363774923,8.04901570244902,1.00116737947835,0.367469506561221,0.780475580947821,0.0552470074995346,0.0448309172311896,-0.010416090268345,0.81146326760897,TRUE,TRUE,TRUE,"1"
"1090","2","$837,400","unlogpred","grosscon",20,0.98,0.694566417349171,0.688294664426303,4.58271844685813,0.998518284794257,0.328735976133688,0.735481530004117,0.0407985483275846,0.0516853709388219,0.0108868226112373,1.26684338187289,TRUE,FALSE,TRUE,"1"
"1090","3","$895,500","unlogpred","grosscon",20,1.0241,0.498783965367296,0.593411696662471,6.64215880644344,0.998407545358003,0.782016224660902,0.395589676722357,0.021990691614748,0.0465476950680078,0.0245570034532598,2.11669991483082,TRUE,TRUE,TRUE,"1"
"1090","4","$967,360","unlogpred","grosscon",20,1.0222,0.0901649833153745,0.158078454053686,6.45402112674211,0.999816239744659,1.16707985197739,0.231428424896984,0.0109745687868356,0.0157407752591027,0.00476620647226706,1.43429555774294,TRUE,TRUE,TRUE,"1"
"1090","5","$1,080,000","unlogpred","grosscon",20,1.0016,0.084729251494047,0.0565785224175737,5.37354077426224,1.00064224634397,0.588633514943427,0.511956894879631,0.0206282877294079,0.0102371019572059,-0.010391185772202,0.496265230129198,TRUE,TRUE,TRUE,"1"
"1090","6","$1,254,000","unlogpred","grosscon",20,0.9632,0.471607780285013,0.564909439130707,5.72401098852625,0.999697826814081,0.374134507360547,0.647736052677015,0.0315035570082676,0.0383354035706702,0.00683184656240261,1.21685952988133,TRUE,TRUE,TRUE,"1"
"1090","7","$1,478,000","unlogpred","grosscon",20,0.9647,0.11702707174159,0.136493907962678,6.8880277436268,1.00063658243342,0.703550450708909,0.597755112621931,0.0257601934148326,0.0188979812025472,-0.00686221221228536,0.733611774501114,TRUE,TRUE,TRUE,"1"
"1090","8","$1,683,000","unlogpred","grosscon",20,0.9924,0.316395215285853,0.176785643567157,6.9812900009648,1.00056721382231,0.358669918122419,0.581624083394387,0.0351872893783842,0.0294228587166661,-0.00576443066171813,0.836178609845996,TRUE,TRUE,TRUE,"1"
"1090","9","$2,666,000","unlogpred","grosscon",20,1.0009,0.571300004095225,0.58585787777715,6.28937739211097,1.00096511091332,0.163686869081594,1.0188206455527,0.0666784533016324,0.0627231323334966,-0.00395532096813582,0.94068067310675,TRUE,TRUE,TRUE,"1"
"1090","10","$12,000,000","unlogpred","grosscon",19,0.9477,0.972773110505834,0.723134328358209,6.65376279783802,1.00147342435712,0.017264774977217,0.954853329284035,0.175160176100749,0.17296327232606,-0.00219690377468926,0.987457743971291,TRUE,TRUE,TRUE,"1"
"1100","1","$1,229,000","unlogpred","grosscon",15,1.0441,0.544919319517444,0.565529622980251,10.3134418989743,1.01452392517749,-0.150481939641115,1.08039299430654,0.103465368843225,0.0678532275440427,-0.0356121412991821,0.655806172661085,TRUE,TRUE,TRUE,"1"
"1100","2","$1,420,000","unlogpred","grosscon",14,1.0385,0.0000407018530756733,0.0796654672760867,8.00922003778055,1.00177079539625,1.05605908519173,0.574785170941993,0.0244807986875151,0.000952592511747825,-0.0235282061757673,0.0389118232581862,TRUE,TRUE,TRUE,"1"
"1100","3","$1,675,000","unlogpred","grosscon",14,1.0206,0.1688330236291,0.313009727579264,7.10931508870451,1.00217715230776,0.236482875196144,0.606850789074794,0.0368510535071755,0.02380422556438,-0.0130468279427955,0.645957803071898,TRUE,TRUE,TRUE,"1"
"1100","4","$1,916,000","unlogpred","grosscon",14,0.9868,0.00000435190192785613,0.0489488240045033,7.5996775508192,1.00042591147882,1.29107328199572,0.216643412771948,0.0115646453967258,-0.00462508736670918,-0.016189732763435,-0.399933349276635,TRUE,TRUE,TRUE,"1"
"1100","5","$2,300,000","unlogpred","grosscon",14,1.0351,0.641883227459892,0.68956165247556,6.21562534075397,0.998380772825335,0.58860797912501,0.422720123482382,0.0251507393611983,0.0490303736678178,0.0238796343066195,1.94946052931789,TRUE,TRUE,TRUE,"1"
"1100","6","$2,806,000","unlogpred","grosscon",14,0.9828,0.652929095421796,0.680132257123407,2.80510468242686,0.999573869341609,0.425604613071642,0.523657782305853,0.0178697805208931,0.0259166560592894,0.00804687553839629,1.45030634422107,TRUE,FALSE,TRUE,"1"
"1100","7","$3,394,000","unlogpred","grosscon",14,0.9649,0.662039992021922,0.687425848487795,4.91949004661592,0.998938653240888,0.305945843833889,0.653620115079641,0.035560133616888,0.0497079238904101,0.0141477902735221,1.39785537439047,TRUE,FALSE,TRUE,"1"
"1100","8","$3,915,000","unlogpred","grosscon",14,0.9915,0.257676140626554,0.286485699730733,5.54949653730645,1.00207482063766,0.20725189818652,0.970872562038518,0.0416793522997643,0.0281093056261848,-0.0135700466735796,0.674418004963664,TRUE,TRUE,TRUE,"1"
"1100","9","$4,726,000","unlogpred","grosscon",14,0.9752,0.581269956011384,0.409938519630149,7.995025475163,0.998950105843293,0.236120046577553,0.761760020145859,0.0643965749167386,0.0607398731300707,-0.00365670178666783,0.943215896320639,TRUE,TRUE,TRUE,"1"
"1100","10","$12,500,000","unlogpred","grosscon",14,0.9914,0.909881594161535,0.939408284023668,7.97365160847365,0.989032742668298,0.190869475698701,0.740748274550328,0.121658509755191,0.155670030413682,0.0340115206584911,1.2795654880775,TRUE,TRUE,TRUE,"1"
"1110","1","$942,000","unlogpred","grosscon",15,1.0294,0.703220053542532,0.733825796505653,8.49472733428914,1.00328307234087,0.0636923006900903,0.953993635672595,0.104335408741885,0.0969849117140041,-0.00735049702788047,0.929549353220393,TRUE,TRUE,TRUE,"1"
"1110","2","$1,237,471","unlogpred","grosscon",15,1.0345,0.186059987656123,0.172247823860727,5.76173520159546,1.00209136137783,0.0602135669611387,0.797986580344885,0.0354469727496704,0.0179586002735145,-0.0174883724761559,0.506632834356256,TRUE,TRUE,TRUE,"1"
"1110","3","$1,325,000","unlogpred","grosscon",15,0.9611,0.116121864585356,0.142221441349348,8.55164371292121,1.00037764293395,0.816482836100547,0.474149521330245,0.0263822485844779,0.0248174098582211,-0.00156483872625681,0.940685922913429,TRUE,TRUE,TRUE,"1"
"1110","4","$1,458,603","unlogpred","grosscon",15,0.9181,0.00891426294662737,0.00215561224489796,6.47678507220781,1.00080118806623,0.873409497958491,0.382892043513072,0.0184027617083141,0.0031258753424107,-0.0152768863659034,0.169859034853365,TRUE,TRUE,TRUE,"1"
"1110","5","$1,775,000","unlogpred","grosscon",15,0.9797,0.372902964793465,0.466151290569895,5.67689816425207,0.999821769055628,0.436025040408111,0.566224390976192,0.0309833482020006,0.0344758743464006,0.00349252614439995,1.11272268321777,TRUE,TRUE,TRUE,"1"
"1110","6","$2,096,000","unlogpred","grosscon",14,0.9935,0.280780956297197,0.322234593600232,2.38999954928719,1.00078808067931,-0.154050534984338,1.49815673380256,0.0204017067952568,0.00783309022281983,-0.012568616572437,0.3839428877902,TRUE,FALSE,TRUE,"1"
"1110","7","$2,444,411","unlogpred","grosscon",14,0.962,0.0168583301985195,0.0198286295202595,4.55211801672861,1.00055154719121,0.797040541642312,0.442583552867596,0.0154351169770506,0.0020963098544022,-0.0133388071226484,0.135814315986012,TRUE,FALSE,TRUE,"1"
"1110","8","$2,992,000","unlogpred","grosscon",14,1.0095,0.613063833640945,0.702720627390231,4.42019560138974,1.00000274935095,0.20068403075524,0.839424927568331,0.0379322318326396,0.0401986583291708,0.00226642649653121,1.05974935792154,TRUE,FALSE,TRUE,"1"
"1110","9","$3,815,157","unlogpred","grosscon",14,1.0316,0.555733624339801,0.588339572515397,4.10070083508383,0.999632913765986,0.320013961413984,0.722642116910935,0.0324740319607079,0.036594700453987,0.00412066849327911,1.12689118795796,TRUE,FALSE,TRUE,"1"
"1110","10","$8,000,000","unlogpred","grosscon",14,0.9688,0.992891466257218,0.905634585195025,2.3323225871501,1.0009784272884,-0.00168665755367641,1.00700950224655,0.146845550953622,0.144534355851608,-0.00231119510201466,0.984261047835596,TRUE,FALSE,TRUE,"1"
"1120","1","$910,000","unlogpred","grosscon",7,1.0836,0.941625758332457,0.862244897959183,4.84934815048007,0.99530521164769,0.103223359265323,0.837607594915712,0.102538576406172,0.114214435887771,0.0116758594815988,1.11386796941035,TRUE,FALSE,TRUE,"1"
"1120","2","$1,330,000","unlogpred","grosscon",7,1.0037,0.900210894934527,0.92984693877551,2.75342124366381,0.998707345995371,0.157120261956569,0.855636714587305,0.0479954827780915,0.0556661763212095,0.00767069354311799,1.1598211560572,TRUE,FALSE,TRUE,"1"
"1120","3","$1,540,000","unlogpred","grosscon",7,0.9852,0.851024342279495,0.79719387755102,1.58196232377762,1.00109086069922,-0.172951505734117,1.18002685292439,0.0340953118946144,0.0256666280442501,-0.00842868385036434,0.752790533888745,TRUE,FALSE,TRUE,"1"
"1120","4","$1,775,000","unlogpred","grosscon",7,0.9951,0.0477436588277555,0.00127551020408163,3.69413792745743,1.00087635764509,0.627724126860328,0.83806981499081,0.0147501141075626,-0.00349554916604067,-0.0182456632736033,-0.236984550800759,TRUE,FALSE,TRUE,"1"
"1120","5","$2,150,000","unlogpred","grosscon",7,0.9575,0.86072270152672,0.79719387755102,3.41340941270439,0.998594068774355,0.321166637957838,0.59282667567106,0.0312809359121845,0.0462113908980581,0.0149304549858737,1.4773020547655,TRUE,FALSE,TRUE,"1"
"1120","6","$2,550,000","unlogpred","grosscon",7,1.0287,0.474116279043874,0.326530612244898,4.0472391181823,1.00002928874829,0.287085437049182,0.608414588529714,0.0259267445832853,0.0273890741455174,0.00146232956223205,1.05640235925241,TRUE,FALSE,TRUE,"1"
"1120","7","$2,950,000","unlogpred","grosscon",7,0.9401,0.0239412511762884,0.0392857142857143,4.96413808940114,1.0002383307814,1.08835086286754,0.304682997244169,0.0120021924171042,0.0152779120497909,0.00327571963268675,1.27292677194698,TRUE,FALSE,TRUE,"1"
"1120","8","$3,550,000","unlogpred","grosscon",7,0.9446,0.616350921735111,0.368622448979592,3.48500065211651,0.999445931881361,0.407158114995608,0.697550420354107,0.0218846195335064,0.0275521997588502,0.00566758022534383,1.25897549722838,TRUE,FALSE,TRUE,"1"
"1120","9","$5,867,000","unlogpred","grosscon",6,0.9854,0.491694515912053,0.431836734693878,5.00615389136362,1.00229448940969,0.119528661501869,0.886218522660878,0.0565149136577707,0.0402457553834217,-0.016269158274349,0.712126282756657,TRUE,TRUE,TRUE,"1"
"1120","10","$8,400,000","unlogpred","grosscon",6,0.9607,0.815278162820061,0.595102040816327,5.31794326849884,1.0019947641211,0.016036390946144,0.99873167877535,0.0973888854029563,0.0861853986155999,-0.0112034867873564,0.884961340906605,TRUE,TRUE,TRUE,"1"
"1121","1","$999,000","unlogpred","grosscon",9,1.0369,0.783280169785737,0.466944444444444,4.73115324522226,0.99807405107231,0.213927507193535,0.806750081208738,0.0516219044297175,0.0598264415820593,0.00820453715234176,1.1589351892957,TRUE,FALSE,TRUE,"1"
"1121","2","$1,480,000","unlogpred","grosscon",9,1.0015,0.836669736591516,0.934444444444444,3.54444869457544,0.996744104543724,0.274191085411085,0.716936032133791,0.0514879980836476,0.0756650328635842,0.0241770347799367,1.46956641702516,TRUE,FALSE,TRUE,"1"
