nbhd,decile,cutoff,predicted,actual,n,median_sales_ratio,r,spearmans,cod,prd,prb,clapp,gini,ci,ki,mki,accuracy,uniformity,vertical_equity,boro
3070,3,"$545,000 ",unlogpred,grosscon,19,0.961,0.610338259,0.657261337,2.877158554,0.999817881,0.268248392,0.777306395,0.02346039,0.02577596,0.00231557,1.098701275,TRUE,FALSE,TRUE,3
3070,4,"$661,863 ",unlogpred,grosscon,10,0.9817,0.279842994,0.376977088,11.43238556,0.998050542,0.937420695,0.357013574,0.028107728,0.048984225,0.020876497,1.742731575,TRUE,TRUE,TRUE,3
3070,5,"$920,000 ",unlogpred,grosscon,42,1.0024,0.289881275,0.241888335,2.677677663,1.000229749,0.288955829,0.828139254,0.016352975,0.011583061,-0.004769914,0.708315227,TRUE,FALSE,TRUE,3
3070,6,"$941,881 ",unlogpred,grosscon,29,0.9837,0.058963707,0.000476072,2.688205759,1.000078965,1.458355101,0.15795526,0.002676965,-0.003238927,-0.005915892,-1.209924752,TRUE,FALSE,TRUE,3
3070,7,"$975,000 ",unlogpred,grosscon,15,0.9387,0.294772669,0.297885508,4.986286198,0.999620308,0.78316424,0.363049413,0.015066352,0.023828052,0.008761701,1.581540946,TRUE,FALSE,TRUE,3
3070,8,"$996,000 ",unlogpred,grosscon,6,0.9871,0.002018148,0.04,7.609770989,1.00435378,0.02445708,0.686643191,0.036400517,0.001068844,-0.035331673,0.02936342,TRUE,TRUE,TRUE,3
3070,9,"$1,114,500 ",unlogpred,grosscon,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
3070,10,"$1,900,000 ",unlogpred,grosscon,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
3080,1,"$436,102 ",unlogpred,grosscon,7,1.0187,0.953202863,0.734693878,2.588326225,1.001846502,-0.061389421,0.987504292,0.069832501,0.067335224,-0.002497277,0.964239042,TRUE,FALSE,TRUE,3
3080,2,"$542,000 ",unlogpred,grosscon,5,1.0148,0.968547769,1,1.255157951,1.000601512,-0.056809526,1.101594812,0.044477744,0.041737992,-0.002739752,0.938401737,TRUE,FALSE,TRUE,3
3080,3,"$673,500 ",unlogpred,grosscon,10,1.0219,0.38062743,0.657705893,9.071959939,0.997839815,1.065230153,0.256519976,0.019294624,0.06151901,0.042224386,3.188401612,TRUE,TRUE,TRUE,3
3080,4,"$709,000 ",unlogpred,grosscon,15,0.9844,0.374995991,0.438098456,6.829291994,0.998815588,0.896774928,0.371110427,0.018414026,0.037494988,0.019080962,2.036218909,TRUE,TRUE,TRUE,3
3080,5,"$791,500 ",unlogpred,grosscon,11,0.9696,0.307229897,0.216930776,6.126197769,0.999768013,0.597391545,0.489621878,0.024291128,0.025270863,0.000979734,1.040333008,TRUE,TRUE,TRUE,3
3080,6,"$818,076 ",unlogpred,grosscon,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
3080,7,"$894,000 ",unlogpred,grosscon,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
3080,8,"$984,000 ",unlogpred,grosscon,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
3080,9,"$1,482,500 ",unlogpred,grosscon,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
3080,10,"$2,200,000 ",unlogpred,grosscon,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
3090,1,"$1,070,000 ",unlogpred,grosscon,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
3090,4,"$2,360,000 ",unlogpred,grosscon,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
3090,5,"$2,512,500 ",unlogpred,grosscon,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
3090,6,"$2,992,999 ",unlogpred,grosscon,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
3090,7,"$3,525,000 ",unlogpred,grosscon,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
3090,8,"$3,990,000 ",unlogpred,grosscon,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
3090,9,"$4,200,000 ",unlogpred,grosscon,5,1.0339,0.976644957,1,4.607122718,0.996901114,0.406192293,0.521443936,0.034364995,0.062149005,0.02778401,1.808497431,TRUE,FALSE,TRUE,3
3090,10,"$4,300,000 ",unlogpred,grosscon,53,0.9985,0.82237862,0.860338768,6.517153509,1.004260075,-0.006748823,1.082894116,0.126166885,0.117298417,-0.008868468,0.929708435,TRUE,TRUE,TRUE,3
3110,1,"$493,200 ",unlogpred,grosscon,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
3110,2,"$496,400 ",unlogpred,grosscon,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
3110,3,"$512,444 ",unlogpred,grosscon,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
3120,1,"$494,600 ",unlogpred,grosscon,18,1.0302,0.499362769,0.411985847,5.302516187,1.002238813,0.112075554,0.843799153,0.055945853,0.045007345,-0.010938508,0.804480449,TRUE,TRUE,TRUE,3
3120,2,"$540,000 ",unlogpred,grosscon,48,1.0119,0.670428409,0.729865354,3.301961705,1.000105037,0.131255885,0.880837321,0.035533851,0.035544747,1.08962E-05,1.000306643,TRUE,FALSE,TRUE,3
3120,3,"$599,000 ",unlogpred,grosscon,43,1.008,0.423332426,0.538188173,4.029371037,0.999566427,0.490205337,0.692146743,0.025681346,0.030427526,0.00474618,1.184810405,TRUE,FALSE,TRUE,3
3120,4,"$622,000 ",unlogpred,grosscon,38,0.9866,0.353893697,0.33933101,3.947058557,1.000762796,0.085938998,0.941257753,0.027271994,0.017626981,-0.009645013,0.646340021,TRUE,FALSE,TRUE,3
3120,5,"$655,900 ",unlogpred,grosscon,24,0.9722,0.294997605,0.38449269,6.037115534,0.999810983,0.587276007,0.510422433,0.025476364,0.031373733,0.005897369,1.231483938,TRUE,TRUE,TRUE,3
3120,6,"$724,663 ",unlogpred,grosscon,15,0.9687,0.063552234,0.039214415,6.186286694,1.001318655,0.579395263,1.033189071,0.026696843,0.006690359,-0.020006483,0.250604883,TRUE,TRUE,TRUE,3
3120,7,"$776,000 ",unlogpred,grosscon,7,0.9624,0.553837345,0.717207792,3.604368834,0.999658763,0.376978377,0.5628,0.020987388,0.02980282,0.008815433,1.42003478,TRUE,FALSE,TRUE,3
3140,1,"$720,000 ",unlogpred,grosscon,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
3140,2,"$796,000 ",unlogpred,grosscon,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
3140,3,"$904,000 ",unlogpred,grosscon,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
3140,4,"$1,001,840 ",unlogpred,grosscon,8,1.0936,0.440130007,0.156196213,3.698811321,1.000383317,0.218046631,0.907853701,0.030022276,0.022750899,-0.007271378,0.757800586,TRUE,FALSE,TRUE,3
3140,5,"$1,167,500 ",unlogpred,grosscon,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
3140,6,"$1,361,000 ",unlogpred,grosscon,9,1.0047,0.063736298,0.022881356,3.984157551,1.000915155,0.412356847,0.7033204,0.019132415,0.002111489,-0.017020927,0.110361845,TRUE,FALSE,TRUE,3
3140,7,"$1,529,500 ",unlogpred,grosscon,8,0.8899,0.661015825,0.75261324,5.061025033,0.999030884,0.663143594,0.37588105,0.016735324,0.038460945,0.02172562,2.298189363,FALSE,TRUE,TRUE,3
3140,8,"$1,711,000 ",unlogpred,grosscon,8,0.9194,0.205425712,0.014172336,11.63917087,0.998584443,0.915946952,0.269553489,0.029267943,0.035325469,0.006057525,1.206967915,TRUE,TRUE,TRUE,3
3140,9,"$2,091,966 ",unlogpred,grosscon,5,0.9611,0.188571,0.01,6.331392019,1.0026273,1.342441419,0.816710073,0.019581958,-0.028692558,-0.048274516,-1.465254789,TRUE,TRUE,TRUE,3
3140,10,"$3,500,000 ",unlogpred,grosscon,11,0.9814,0.921751391,0.855313408,6.33823664,0.994264565,0.119822944,0.823954766,0.124874162,0.141233033,0.016358871,1.131002845,TRUE,TRUE,TRUE,3
3150,1,"$610,475 ",unlogpred,grosscon,6,1.0516,0.677260642,0.860504202,4.288910445,0.999713994,0.160334967,0.851121063,0.043480912,0.045034816,0.001553904,1.035737609,TRUE,FALSE,TRUE,3
3150,2,"$730,000 ",unlogpred,grosscon,7,1.0154,0.185899761,0.368622449,18.03845854,0.994621599,1.373646229,0.245367514,0.031314276,0.124063823,0.092749547,3.961893409,TRUE,FALSE,TRUE,3
3150,3,"$882,500 ",unlogpred,grosscon,11,1.0336,0.652475348,0.761652893,4.38840436,0.998355138,0.466075674,0.543087406,0.031672073,0.052478813,0.020806739,1.656942764,TRUE,FALSE,TRUE,3
3150,4,"$967,338 ",unlogpred,grosscon,20,1.036,0.240415836,0.118961609,5.008540936,1.000349002,0.453232039,0.645999046,0.022854255,0.015827542,-0.007026713,0.692542461,TRUE,TRUE,TRUE,3
3150,5,"$1,091,250 ",unlogpred,grosscon,28,1.0025,0.622291995,0.588121938,2.971935355,0.999567978,0.375434749,0.649639996,0.021675657,0.028013914,0.006338257,1.292413594,TRUE,FALSE,TRUE,3
3150,6,"$1,229,300 ",unlogpred,grosscon,14,0.9918,0.604319904,0.554265959,5.29874581,0.998247991,0.541072768,0.518739072,0.029059625,0.046305984,0.017246359,1.593481834,TRUE,TRUE,TRUE,3
3150,7,"$1,350,000 ",unlogpred,grosscon,23,0.9798,0.091048931,0.200225938,5.967451947,1.001009164,0.602600361,0.730646865,0.027604234,0.01653693,-0.011067304,0.599072213,TRUE,TRUE,TRUE,3
3150,8,"$1,495,000 ",unlogpred,grosscon,22,0.9889,0.767898396,0.721733052,4.440996959,0.998435787,0.303609541,0.707693784,0.03923906,0.051698874,0.012459813,1.317535969,TRUE,FALSE,TRUE,3
3150,9,"$1,744,500 ",unlogpred,grosscon,11,0.9693,0.333232971,0.268512397,5.499404384,1.002772351,-0.023205016,0.872443691,0.044135823,0.026578005,-0.017557817,0.602186699,TRUE,TRUE,TRUE,3
3150,10,"$2,291,063 ",unlogpred,grosscon,7,0.976,0.333134146,0.420779221,6.306161783,1.001784497,1.50007068,NA,0.015963155,-0.016560048,-0.032523202,-1.037391899,TRUE,TRUE,TRUE,3
3160,1,"$457,000 ",unlogpred,grosscon,8,1.0088,0.055924466,0.069420539,4.195140359,1.001896105,-0.574125421,3.090925187,0.026113694,0.00387877,-0.022234924,0.148533929,TRUE,FALSE,TRUE,3
3160,2,"$495,000 ",unlogpred,grosscon,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
3160,3,"$683,136 ",unlogpred,grosscon,6,1.0349,0.524190172,0.164705882,3.996116417,0.99952432,0.487537376,0.423013574,0.021216136,0.0261604,0.004944264,1.233042631,TRUE,FALSE,TRUE,3
3160,4,"$753,000 ",unlogpred,grosscon,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
3160,5,"$1,056,000 ",unlogpred,grosscon,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
3160,6,"$1,352,000 ",unlogpred,grosscon,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
3160,7,"$1,716,800 ",unlogpred,grosscon,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
3160,8,"$2,165,000 ",unlogpred,grosscon,7,1.0117,0.250942677,0.103316327,6.190078684,0.999896092,0.601458413,0.472687041,0.02522926,0.022964873,-0.002264387,0.910247578,TRUE,TRUE,TRUE,3
3160,9,"$2,558,000 ",unlogpred,grosscon,5,1.0473,0.603683887,0.36,11.64767183,1.006955707,2.032471957,NA,0.02906793,-0.042324365,-0.071392295,-1.456050157,TRUE,TRUE,TRUE,3
3160,10,"$3,802,294 ",unlogpred,grosscon,11,0.9935,0.979878606,0.924055625,2.767468512,0.997408476,0.051942285,0.944328023,0.111620456,0.119155692,0.007535236,1.067507659,TRUE,FALSE,TRUE,3
3161,2,"$873,000 ",unlogpred,grosscon,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
3161,3,"$920,600 ",unlogpred,grosscon,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
3161,4,"$1,005,000 ",unlogpred,grosscon,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
3161,5,"$1,170,000 ",unlogpred,grosscon,7,1.0259,0.725530422,0.797193878,4.64210049,0.998172438,0.516798773,0.489792938,0.027405202,0.049905845,0.022500643,1.821035467,TRUE,FALSE,TRUE,3
3161,6,"$1,302,644 ",unlogpred,grosscon,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
3161,7,"$1,479,000 ",unlogpred,grosscon,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
3161,8,"$1,499,000 ",unlogpred,grosscon,10,0.9629,0.716627942,0.611239669,5.374263815,0.998048604,0.499071592,0.547076992,0.028727712,0.048070972,0.01934326,1.673331032,TRUE,TRUE,TRUE,3
3161,9,"$1,671,000 ",unlogpred,grosscon,6,0.9823,0.510259746,0.36,1.86819555,1.000580118,-0.214602112,1.145709367,0.019801257,0.010455254,-0.009346003,0.528009614,TRUE,FALSE,TRUE,3
3170,1,"$418,000 ",unlogpred,grosscon,8,1.1081,0.272209428,0.433928571,7.626285597,1.001819567,0.268957253,1.034384819,0.047316384,0.030410865,-0.016905519,0.642713206,FALSE,TRUE,TRUE,3
3170,2,"$468,000 ",unlogpred,grosscon,13,0.9691,0.07323292,0.038362607,7.197067381,1.003414193,0.203285977,0.656581317,0.039646031,0.012210593,-0.027435438,0.307990298,TRUE,TRUE,TRUE,3
3170,3,"$500,000 ",unlogpred,grosscon,6,0.9924,0.55862116,0.36,7.094774158,0.997924159,0.669720746,0.426639331,0.025682355,0.044214564,0.018532209,1.721593033,TRUE,TRUE,TRUE,3
3170,4,"$513,000 ",unlogpred,grosscon,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
3180,1,"$526,719 ",unlogpred,grosscon,24,1.0622,0.26114782,0.166692425,6.042405186,1.003746618,-0.131481532,1.489187609,0.042330871,0.014396333,-0.027934539,0.340090629,TRUE,TRUE,TRUE,3
3180,2,"$583,000 ",unlogpred,grosscon,48,1.0025,0.459343755,0.563001029,5.537118561,0.99914705,0.476622209,0.624857852,0.033315599,0.04196007,0.00864447,1.259472146,TRUE,TRUE,TRUE,3
3180,3,"$682,935 ",unlogpred,grosscon,29,1.0469,0.623215391,0.699317704,4.610105033,0.999009972,0.424204586,0.554419608,0.028387291,0.040665205,0.012277915,1.43251449,TRUE,FALSE,TRUE,3
3180,4,"$746,000 ",unlogpred,grosscon,43,1.0127,0.11970725,0.085323932,5.120822961,1.000957658,0.350383361,0.68282115,0.024455572,0.012582394,-0.011873178,0.514500088,TRUE,TRUE,TRUE,3
3180,5,"$860,000 ",unlogpred,grosscon,23,0.9927,0.092240316,0.17159174,4.330359268,1.000551506,0.604449393,0.673400458,0.02109075,0.011496936,-0.009593814,0.545117479,TRUE,FALSE,TRUE,3
3180,6,"$988,667 ",unlogpred,grosscon,35,0.9851,0.28887711,0.462259691,7.695909938,0.997863437,0.955423597,0.393766013,0.027688581,0.053315389,0.025626809,1.925537107,TRUE,TRUE,TRUE,3
3180,7,"$1,116,015 ",unlogpred,grosscon,32,0.9821,0.450762407,0.514494205,4.260670931,0.999429094,0.511026029,0.569501987,0.025836971,0.033365089,0.007528118,1.291369988,TRUE,FALSE,TRUE,3
3180,8,"$1,200,000 ",unlogpred,grosscon,18,0.9729,0.666491985,0.546456973,4.722072119,0.998997434,0.324198332,0.624521939,0.035256615,0.044209143,0.008952528,1.253924761,TRUE,FALSE,TRUE,3
3180,9,"$1,584,000 ",unlogpred,grosscon,19,0.9681,0.142862795,0.06349166,7.875560572,1.002981838,0.331684669,0.689532605,0.04557857,0.025673134,-0.019905436,0.563272039,TRUE,TRUE,TRUE,3
3180,10,"$2,125,000 ",unlogpred,grosscon,5,0.9392,0.427153746,0.16,3.697839456,1.003181567,-0.32873202,1.140227251,0.041267678,0.01535493,-0.025912748,0.372081277,TRUE,FALSE,TRUE,3
3190,1,"$421,429 ",unlogpred,grosscon,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
3190,2,"$424,954 ",unlogpred,grosscon,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
3190,3,"$428,478 ",unlogpred,grosscon,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
3200,1,"$772,000 ",unlogpred,grosscon,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
3200,2,"$956,400 ",unlogpred,grosscon,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
3200,3,"$1,269,000 ",unlogpred,grosscon,18,1.0074,0.305952451,0.136919451,7.263992271,0.999249128,0.748794356,0.349801306,0.02512489,0.033724774,0.008599884,1.342285455,TRUE,TRUE,TRUE,3
3200,4,"$1,400,000 ",unlogpred,grosscon,19,0.9979,0.255679037,0.085625927,6.464079648,1.000240194,0.502085124,0.469959839,0.029534282,0.023271682,-0.0062626,0.787954893,TRUE,TRUE,TRUE,3
3200,5,"$1,545,000 ",unlogpred,grosscon,22,0.984,0.581958989,0.587374813,3.504621275,0.99954919,0.392867969,0.682394746,0.023307614,0.030947504,0.00763989,1.327785159,TRUE,FALSE,TRUE,3
3200,6,"$1,748,000 ",unlogpred,grosscon,20,0.9593,0.338658927,0.230979713,5.15229779,0.999879588,0.494620837,0.561970749,0.024697058,0.02831058,0.003613522,1.146313858,TRUE,TRUE,TRUE,3
3200,7,"$1,946,000 ",unlogpred,grosscon,23,0.9801,0.323505866,0.263531679,8.472499998,0.999192147,0.667379119,0.349529017,0.028442552,0.033685462,0.00524291,1.184333324,TRUE,TRUE,TRUE,3
3200,8,"$2,100,000 ",unlogpred,grosscon,63,0.9962,0.430062482,0.408441386,4.680343067,1.000471229,0.237174641,0.788080859,0.033989136,0.029224902,-0.004764234,0.859830686,TRUE,FALSE,TRUE,3
3200,9,"$2,395,000 ",unlogpred,grosscon,101,1.0089,0.712191919,0.794251925,3.499495281,1.000424149,0.072653571,1.00081186,0.044260461,0.040795295,-0.003465166,0.921709676,TRUE,FALSE,TRUE,3
3200,10,"$4,250,000 ",unlogpred,grosscon,63,0.9485,0.891475326,0.891297796,5.282697256,1.007769994,-0.136230694,1.220444191,0.102325549,0.079275772,-0.023049777,0.774740746,TRUE,TRUE,TRUE,3
3201,3,"$881,000 ",unlogpred,grosscon,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
3201,4,"$927,000 ",unlogpred,grosscon,13,0.9997,0.170153759,0.066688806,4.534167289,1.001105495,0.259760769,0.773470558,0.027870139,0.014458462,-0.013411677,0.518779693,TRUE,FALSE,TRUE,3
3201,5,"$970,000 ",unlogpred,grosscon,12,1.0091,0.231170295,0.180254605,5.426406504,0.999775387,0.765074915,0.439997509,0.01704842,0.021717083,0.004668663,1.273847265,TRUE,TRUE,TRUE,3
3201,6,"$999,399 ",unlogpred,grosscon,14,1.033,0.00387915,0.005596166,6.269749309,1.000808092,0.890586176,0.512210328,0.017495068,0.001184616,-0.016310451,0.067711445,TRUE,TRUE,TRUE,3
3201,7,"$1,190,000 ",unlogpred,grosscon,12,0.9752,0.17010143,0.103476943,5.746011593,1.000303413,0.584060392,0.359041328,0.019466858,0.020350082,0.000883224,1.045370666,TRUE,TRUE,TRUE,3
3201,8,"$1,282,800 ",unlogpred,grosscon,12,0.9745,0.006617624,0,8.70970753,1.003457118,0.831520087,1.740464041,0.030430202,-0.00503749,-0.035467692,-0.165542451,TRUE,TRUE,TRUE,3
3201,9,"$1,411,000 ",unlogpred,grosscon,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
3201,10,"$1,800,000 ",unlogpred,grosscon,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
3202,2,"$1,190,000 ",unlogpred,grosscon,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
3202,3,"$1,270,000 ",unlogpred,grosscon,5,0.9881,0.978610075,0.81,3.226028459,0.997880169,0.298862763,0.626910904,0.032459493,0.051280125,0.018820632,1.579819027,TRUE,FALSE,TRUE,3
3202,4,"$1,454,000 ",unlogpred,grosscon,8,1.0738,0.432660886,0.265203672,5.605176559,0.999066039,0.610350442,0.413222382,0.025592122,0.03156711,0.005974988,1.233469806,TRUE,TRUE,TRUE,3
3202,5,"$1,680,000 ",unlogpred,grosscon,28,1.0435,0.22128546,0.237680519,3.687586151,1.000363437,0.363167437,0.679733788,0.019180565,0.016222168,-0.002958397,0.845760705,TRUE,FALSE,TRUE,3
3202,6,"$1,971,081 ",unlogpred,grosscon,36,1.0277,0.424932351,0.467416562,5.86231656,0.99935018,0.509860069,0.49259703,0.029364145,0.037822006,0.008457861,1.288033621,TRUE,TRUE,TRUE,3
3202,7,"$2,170,500 ",unlogpred,grosscon,77,0.9962,0.158216066,0.168457357,5.716800012,1.000573821,0.54692107,0.523329153,0.025370213,0.018896557,-0.006473656,0.744832404,TRUE,TRUE,TRUE,3
3202,8,"$2,545,350 ",unlogpred,grosscon,51,0.9702,0.351844567,0.371292408,5.673304031,0.999997318,0.458551119,0.631387283,0.031676642,0.031079889,-0.000596753,0.981161117,TRUE,TRUE,TRUE,3
3202,9,"$2,799,300 ",unlogpred,grosscon,92,1.0318,0.353069029,0.417427642,6.962295921,1.000365965,0.380801702,0.620309233,0.041678736,0.03925648,-0.002422256,0.941882686,TRUE,TRUE,TRUE,3
3202,10,"$4,200,000 ",unlogpred,grosscon,140,0.9775,0.736901642,0.753242933,6.661565857,1.005491097,-0.032404599,1.057941837,0.09767826,0.080519926,-0.017158334,0.824338255,TRUE,TRUE,TRUE,3
3210,1,"$425,000 ",unlogpred,grosscon,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
3210,3,"$425,000 ",unlogpred,grosscon,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
3220,1,"$299,200 ",unlogpred,grosscon,19,1.0209,0.921695652,0.856316098,3.154917919,1.003287061,-0.111133366,1.20942935,0.073121776,0.057918764,-0.015203012,0.792086393,TRUE,FALSE,TRUE,3
3230,1,"$428,000 ",unlogpred,grosscon,31,1.0167,0.715822669,0.680920817,3.857273412,0.999748435,0.142492921,0.887915353,0.044379197,0.045406288,0.001027091,1.023143523,TRUE,FALSE,TRUE,3
3230,2,"$488,000 ",unlogpred,grosscon,28,1.0141,0.669594447,0.648627113,3.520940132,0.999661988,0.209384901,0.808453917,0.034353523,0.036360541,0.002007018,1.058422477,TRUE,FALSE,TRUE,3
3230,3,"$538,500 ",unlogpred,grosscon,39,0.9998,0.167161189,0.147147597,3.414248828,1.000868903,0.142043229,0.810187711,0.023275568,0.011502737,-0.011772831,0.494197914,TRUE,FALSE,TRUE,3
3230,4,"$582,000 ",unlogpred,grosscon,21,1.0007,0.256486335,0.284305573,5.183226439,1.001008113,0.23397658,0.823828933,0.030628156,0.022094869,-0.008533288,0.721390752,TRUE,TRUE,TRUE,3
3230,5,"$628,112 ",unlogpred,grosscon,18,0.9704,0.390593324,0.394295175,2.799991501,1.00077284,0.035174331,0.983617671,0.026768021,0.017180977,-0.009587044,0.641847118,TRUE,FALSE,TRUE,3
3230,6,"$650,000 ",unlogpred,grosscon,8,0.9593,0.088823549,0.063253012,3.853177814,1.001445841,0.00875134,0.779077858,0.024164022,0.005096467,-0.019067555,0.210911386,TRUE,FALSE,TRUE,3
3230,8,"$754,000 ",unlogpred,grosscon,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
3231,1,"$485,000 ",unlogpred,grosscon,7,1.0054,0.060130478,0.026785714,2.349144131,1.000363266,0.229075488,0.668810566,0.012792411,0.006041511,-0.0067509,0.472273028,TRUE,FALSE,TRUE,3
3231,2,"$495,000 ",unlogpred,grosscon,11,0.9843,0.585500664,0.588490409,2.996631463,1.00063951,0.051653212,0.799158556,0.031246968,0.025580748,-0.005666219,0.81866338,TRUE,FALSE,TRUE,3
3231,3,"$507,000 ",unlogpred,grosscon,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
3231,4,"$523,000 ",unlogpred,grosscon,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
3232,1,"$499,600 ",unlogpred,grosscon,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
3232,2,"$539,400 ",unlogpred,grosscon,26,1.0135,0.522612953,0.308095268,3.056580732,1.001065945,-0.080883988,1.108878982,0.030976347,0.019381329,-0.011595018,0.625681558,TRUE,FALSE,TRUE,3
3232,3,"$547,983 ",unlogpred,grosscon,5,1.0097,0.732204567,0.64,4.753066909,0.997512561,0.439754825,0.650086286,0.03485251,0.045007281,0.01015477,1.291364105,TRUE,FALSE,TRUE,3
3232,4,"$596,080 ",unlogpred,grosscon,13,0.9825,0.218254362,0.530795322,3.278569431,1.000872986,0.058285764,0.933852171,0.023677623,0.015482999,-0.008194624,0.653908507,TRUE,FALSE,TRUE,3
3232,5,"$715,000 ",unlogpred,grosscon,8,0.9544,0.13515946,0.027777778,7.320146115,0.999977955,0.823564903,0.505852153,0.022750656,0.014831307,-0.007919349,0.65190678,TRUE,TRUE,TRUE,3
3232,6,"$778,000 ",unlogpred,grosscon,13,0.9688,0.219948441,0.300009183,5.527738732,1.000274721,0.555379175,0.614243868,0.025969267,0.028058528,0.002089261,1.080451299,TRUE,TRUE,TRUE,3
3232,7,"$865,400 ",unlogpred,grosscon,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
3233,1,"$496,200 ",unlogpred,grosscon,9,1.0136,0.639252871,0.666944444,4.838159617,1.003983191,-0.2447572,1.218041974,0.053256834,0.02964556,-0.023611274,0.556652694,TRUE,FALSE,TRUE,3
3233,2,"$517,458 ",unlogpred,grosscon,27,1.0183,0.250232407,0.272641825,5.167224997,1.00089594,0.285072964,0.551731534,0.031863859,0.026055498,-0.005808361,0.817713194,TRUE,TRUE,TRUE,3
3233,3,"$542,499 ",unlogpred,grosscon,13,1.0214,0.393072986,0.297520661,2.997365815,0.999655307,0.515538905,0.658730661,0.021402221,0.02176122,0.000358999,1.016773911,TRUE,FALSE,TRUE,3
3233,4,"$607,187 ",unlogpred,grosscon,11,0.9598,0.302649287,0.023993358,3.715207675,1.001097117,-0.032830587,0.941431549,0.026083932,0.010346003,-0.015737929,0.39664278,TRUE,FALSE,TRUE,3
